
[1, 0.0, -0.6110633416839104, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.06920491320000001, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.07053834120000001, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.0718717692, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.07320519720000002, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.07453862520000001, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.07587205320000001, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.07720548120000001, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.07853890920000002, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.0798723372, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.08120576520000002, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.08253919320000003, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.08387262120000002, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.08520604920000002, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.08653947720000002, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.08787290520000002, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.08920633320000002, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.09053976120000003, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.09187318920000004, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.09320661720000004, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.09454004520000003, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.09587347320000003, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.09720690120000003, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.09854032920000003, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.09987375720000004, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.10120718520000005, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.10254061320000005, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.10387404120000004, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.10520746920000004, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.10654089720000004, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.10787432520000005, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.10920775320000005, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.11054118120000005, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.11187460920000004, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.11320803720000004, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.11454146520000005, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
[1, 0.0, 0.11587489320000005, -0.0016349916666666667, -0.333357, -0.01995417194790313, 7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]
